   3.54595439374869     
  0.501545756703802     
  7.161992996547432E-002
  1.022898704104675E-002
  1.460942584728240E-003
  2.086573613411681E-004
  2.980123585920425E-005
  4.256325552660635E-006
  6.079045609785768E-007
  8.682323519018432E-008
